,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
277,465.jpg,0,30,0,30,0.0,47.73311219688069,68.34203196666992
278,471.jpg,0,641,26,667,0.0,26.189049259651213,32.70847584654317
279,473.jpg,0,128,7,135,0.0,40.438531689283494,51.9335122090772
280,476.jpg,3,246,13,262,0.011450381679389313,42.870340756787236,56.387610652646956
281,477.jpg,0,72,125,197,0.0,42.41551770439658,56.06945589413152
282,478.jpg,35,382,38,455,0.07692307692307693,30.917561423818736,36.97045746639775
283,480.jpg,2,250,7,259,0.007722007722007722,30.196374338089388,35.65840508606426
284,484.jpg,0,199,23,222,0.0,38.76861170881449,49.19225940262487
285,485.jpg,1,96,2,99,0.010101010101010102,40.56502716365267,50.969050135520206
286,486.jpg,0,75,20,95,0.0,37.76861688032316,44.71853495387626
287,487.jpg,3,53,20,76,0.039473684210526314,37.1213958023643,44.1534852889089
288,488.jpg,0,129,2,131,0.0,44.96592032259559,66.97178840936004
289,490.jpg,2,119,1,122,0.01639344262295082,46.02086803030007,63.764680726846905
290,492.jpg,1,200,8,209,0.004784688995215311,57.37567713373869,77.77026877453335
291,495.jpg,0,69,9,78,0.0,47.82829948943704,72.28463586441647
292,497.jpg,8,95,9,112,0.07142857142857142,44.10872119790241,58.775656252032974
293,499.jpg,7,121,13,141,0.04964539007092199,40.39249456299124,49.35351561485868
294,500.jpg,8,137,16,161,0.049689440993788817,40.2695197836091,48.389177990371465
295,502.jpg,42,102,10,154,0.2727272727272727,47.95474858330832,60.55443297230519
296,503.jpg,126,37,17,180,0.7,48.54053313125708,60.53185229924637
297,506.jpg,48,129,14,191,0.2513089005235602,53.41039981480165,70.53701917306961
298,507.jpg,50,142,18,210,0.23809523809523808,48.984790326522095,61.56643945094329
299,508.jpg,197,65,22,284,0.6936619718309859,48.0701528596561,61.317439228339644
300,509.jpg,62,193,19,274,0.22627737226277372,50.48098997729336,68.28016097287521
301,510.jpg,0,63,8,71,0.0,54.44154152540109,97.36848276839747
302,511.jpg,0,53,1,54,0.0,55.3799130501705,113.96479505954008
303,512.jpg,0,53,9,62,0.0,57.422155974625284,104.32607642665683
304,513.jpg,26,155,6,187,0.13903743315508021,43.48318133590168,64.60327463513663
305,517.jpg,19,37,1,57,0.3333333333333333,43.373557178086074,57.98385095808854
306,518.jpg,76,60,11,147,0.5170068027210885,43.194286202508515,58.686998641298814
307,520.jpg,39,80,2,121,0.32231404958677684,42.614301895408985,57.883178868024935
308,521.jpg,1,409,53,463,0.0021598272138228943,44.78831588417699,61.12705477163115
309,522.jpg,0,490,37,527,0.0,49.06099290340475,72.54551669407192
310,whole_dataset,1543,29855,6409,37807,0.04533884053213662,57.497557368857485,85.36694614754545
